DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024347,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70783,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024352,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70819,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024354,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024355,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70035,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024359,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70343,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024494,LENOVO,3569Q6P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70892,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMA024979,LENOVO,3569QCP,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMAW932,LENOVO,3569QCP,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,DTMAW955,LENOVO,3569QCP,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70222,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA016732,LENOVO,3254E4P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70778,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA020391,LENOVO,3254H4P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70150,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA020393,LENOVO,3254H4P,Microsoft Visual Studio 2010 Professional - ENU,01018-532-2002181-70636,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024826,LENOVO,627189P,Microsoft Visual Studio 2010 Professional - ENU,,,Fisicamente instalado

