DescriptionLabelTextbox,DescriptionTextbox
Descrição,Este relatório lista todos os computadores com software específico instalado. Ele está vinculado a Software 02E - Software instalado em um computador específico.

Header_Table0_ComputerName,Header_Table0_ComputerManufacturer,Header_Table0_ComputerModel,Header_Table0_ProductName,Header_Table0_ProductID,Header_Table0_DSLID,Header_Table0_InstallationType,Details_Table0_ComputerName,Details_Table0_ComputerManufacturer,Details_Table0_ComputerModel,Details_Table0_ProductName,Details_Table0_ProductID,Details_Table0_DSLID,Details_Table0_InstallationType
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA020393,LENOVO,3254H4P,Microsoft Office Standard 2010,82503-001-0000106-38601,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA020396,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-001-0000106-38888,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA022482,LENOVO,3254TMP,Microsoft Office Standard 2010,02278-001-0000106-38170,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024795,LENOVO,3254H4P,Microsoft Office Standard 2010,82503-619-1215156-38511,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024796,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38880,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024800,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38698,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024801,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38144,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024802,LENOVO,3254H4P,Microsoft Office Standard 2010,82503-619-1215156-38833,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024808,LENOVO,627189P,Microsoft Office Standard 2010,02278-001-0000106-38527,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024810,LENOVO,627189P,Microsoft Office Standard 2010,02278-001-0000106-38479,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024818,LENOVO,3254H4P,Microsoft Office Standard 2010,02278-619-1215156-38870,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024826,LENOVO,627189P,Microsoft Office Standard 2010,02278-619-1215156-38201,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMA024827,LENOVO,627189P,Microsoft Office Standard 2010,02278-619-1215156-38525,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMADMENNA,Dell Inc.,Vostro 5470,Microsoft Office Standard 2010,02278-619-1215156-38257,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,NBMAO16743E,LENOVO,3254E4P,Microsoft Office Standard 2010,82503-001-0000106-38706,,Fisicamente instalado
Nome do Computador,Fabricante do computador,Modelo do Computador,Nome do Produto,ID de Produto,ID DSL,Tipo de Instalação,PEA3440,LENOVO,3569Q6P,Microsoft Office Standard 2010,02278-619-1215156-38722,,Fisicamente instalado

